"se0","se6","t0","t6"
0.0481911987991836,0.0454396948285476,0.452860873638875,0.0687561022782375
0.0593132726034349,0.0614666067449251,-1.28745100933575,-1.38826839642771
0.066156897676532,0.0368733715672433,-0.0827167097917627,0.145539259956381
0.089564146308815,0.0891154801980506,-1.57531635056559,-1.19091289366463
0.0398494720996825,0.0366769120797237,1.13261969677322,1.40104454380772
0.0754570576248645,0.0722751286790359,-0.753194219246982,-0.827614082277814
0.058485825088541,0.0604450044899041,-0.799390700397974,-0.726403578208819
0.129442047298495,0.116004102837781,-0.0674880687618206,-0.352527458571721
0.0734620343722747,0.0708075107750714,1.43034376539292,1.64211029754909
0.0578575992449019,0.0535246647383358,-0.363613878109055,-0.631209074032132
0.0825968315998253,0.077175968292012,0.224497328037079,0.178313368187341
0.0582182881716636,0.051149563524593,-0.241494342363745,-0.758882767291668
0.0443370792115479,0.035139121437762,-0.340938584210711,-0.428189477321447
0.0548122745269532,0.0497928528306017,0.354745259834601,-0.015095266601174
0.0539833231603546,0.0547755544288225,1.33341426012282,0.815413737639895
0.0584933494572522,0.055576988521792,-1.32918797002847,-1.27186219322549
0.0515945001485274,0.0530425529987573,-1.33025800519064,-1.09474860462832
0.0445703783646663,0.0395929162736443,-0.454526858188727,0.0151917651583201
0.0493143546880829,0.0518411521762792,-2.31064049195476,-2.31828225441669
0.0499507467852889,0.0413920334547132,0.12867379547576,-0.394445260989891
0.0338335383155682,0.0306639035028526,-0.190244265270377,0.357218382140045
0.0339090498073081,0.0345907663323699,1.41423482712963,1.47604877332677
0.0601459374436658,0.0485369348516233,1.08948808906242,1.44317531986948
0.0542443420126797,0.0448848313173106,0.553710688830352,-0.0160748614472988
0.0278127356929455,0.026002391558867,-2.14530154987382,-2.0835943757631
0.173440528562084,0.135529408664166,-0.0437402139168016,0.0756379163747995
0.0410580071706401,0.042109991573668,1.26370993607903,1.03437100613669
0.0772209730652178,0.0728474632168776,-0.378223656558233,-0.94738188153763
0.0393650754102642,0.0393474235103267,0.514041749152783,0.236205841843961
0.0517085495099035,0.0519179571921824,0.13292018612377,-0.156595337270672
0.0645137424193464,0.0558818745184237,-0.310740711280906,-0.779911958530243
0.0448794151840495,0.029800255037917,-0.286986358648688,0.00243480824667245
0.0457807229845812,0.0456148850307113,0.0958724697996306,-0.288074093782241
0.0618536869010867,0.0565906782162756,-0.57032899016774,-1.31506202378241
0.0363918176066133,0.0363726107769795,-0.365496158055373,-0.568244638489089
